"Points:0","Points:1","Points:2","U:0","U:1","U:2","arc_length","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus"
0.95599997,0,0.0049999999,0,0,0,0.95599997,1.308885,3.2785949e-05,4706.895,0.044991098,-0.39266849,-8.7777502e-05,0,67.823944
0.958,0,0.0049999999,0,0,0,0.958,1.3083999,3.2779251e-05,4706.0249,0.0423779,-0.3925195,-8.7536449e-05,0,67.811401
0.95999998,0,0.0049999999,0,0,0,0.95999998,1.30792,3.277255e-05,4705.1602,0.039765451,-0.392371,-8.7295499e-05,0,67.79895
0.96200001,0,0.0049999999,0,0,0,0.96200001,1.30744,3.27659e-05,4704.2949,0.037153501,-0.39222351,-8.7019347e-05,0,67.786499
0.96399999,0,0.0049999999,0,0,0,0.96399999,1.30696,3.275925e-05,4703.4297,0.034541801,-0.39207551,-8.6779197e-05,0,67.774048
0.96600002,0,0.0049999999,0,0,0,0.96600002,1.3064799,3.27526e-05,4702.5703,0.031930201,-0.39192802,-8.6503998e-05,0,67.761597
0.96799999,0,0.0049999999,0,0,0,0.96799999,1.306005,3.2746e-05,4701.7148,0.029318551,-0.39178151,-8.6229746e-05,0,67.749298
0.97000003,0,0.0049999999,0,0,0,0.97000003,1.3055301,3.2739452e-05,4700.8604,0.02670685,-0.39163548,-8.5992899e-05,0,67.736954
0.972,0,0.0049999999,0,0,0,0.972,1.3050549,3.27329e-05,4700.0049,0.024095301,-0.39148998,-8.57587e-05,0,67.724648
0.97399998,0,0.0049999999,0,0,0,0.97399998,1.304585,3.2726348e-05,4699.1553,0.021484349,-0.39134449,-8.5492647e-05,0,67.712494
0.97600001,0,0.0049999999,0,0,0,0.97600001,1.3041151,3.2719799e-05,4698.3047,0.0188749,-0.3911995,-8.5233049e-05,0,67.700302
0.97799999,0,0.0049999999,0,0,0,0.97799999,1.303645,3.2713251e-05,4697.4551,0.0162686,-0.39105451,-8.5054446e-05,0,67.688095
0.98000002,0,0.0049999999,0,0,0,0.98000002,1.303175,3.270675e-05,4696.6099,0.01366825,-0.39091,-8.4890948e-05,0,67.67585
0.98199999,0,0.0049999999,0,0,0,0.98199999,1.302705,3.2700249e-05,4695.77,0.011078175,-0.39076599,-8.4679748e-05,0,67.663605
0.98400003,0,0.0049999999,0,0,0,0.98400003,1.302235,3.2693802e-05,4694.9297,0.0085052745,-0.3906225,-8.4540603e-05,0,67.651398
0.986,0,0.0049999999,0,0,0,0.986,1.30177,3.2687349e-05,4694.0898,0.0059605399,-0.39047951,-8.4565501e-05,0,67.639351
0.98799998,0,0.0049999999,0,0,0,0.98799998,1.3013101,3.2680902e-05,4693.25,0.0034612049,-0.39033651,-8.4681844e-05,0,67.627396
0.99000001,0,0.0049999999,0,0,0,0.99000001,1.3008449,3.2674499e-05,4692.415,0.0010347186,-0.39019349,-8.498285e-05,0,67.615295
0.99199998,0,0.0049999999,0,0,0,0.99199998,1.30038,3.26681e-05,4691.5801,-0.0012743914,-0.39004999,-8.5678548e-05,0,67.603249
0.99400002,0,0.0049999999,0,0,0,0.99400002,1.2999201,3.266165e-05,4690.7451,-0.0033930498,-0.38990551,-8.6935703e-05,0,67.591293
0.99599999,0,0.0049999999,0,0,0,0.99599999,1.2994549,3.26552e-05,4689.9102,-0.005196155,-0.389761,-9.1788548e-05,0,67.579193
0.99800003,0,0.0049999999,0,0,0,0.99800003,1.298985,3.2648699e-05,4689.0601,-0.006690965,-0.38959998,-9.0889e-05,0,67.567001
1,0,0.0049999999,0,0,0,1,1.29875,3.2645399e-05,4688.6299,-0.0073830299,-0.38951099,-8.59305e-05,0,67.560898
